ID,Edad,Tipo_Trabajo,Estado_Civil,Educacion,Incumplimiento,Vivienda,Consumo,Contacto,Mes,Dias,Campana,Dias_Ultima_Camp,No_Contactos,Resultado_Anterior,emp_var_rate,cons_price_idx,cons_conf_idx,euribor3m,nr_employed,y
216,49,housemaid,single,high.school,unknown,yes,yes,telephone,may,mon,2,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
217,34,services,married,high.school,no,no,no,telephone,may,mon,1,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
218,47,blue-collar,married,basic.6y,no,no,no,telephone,may,mon,2,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
219,56,technician,married,basic.4y,no,yes,no,telephone,may,mon,3,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
220,36,blue-collar,married,basic.9y,no,yes,no,telephone,may,mon,2,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
221,42,blue-collar,divorced,basic.9y,no,yes,no,telephone,may,mon,2,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
222,44,blue-collar,divorced,basic.6y,no,no,no,telephone,may,mon,2,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
223,39,housemaid,married,basic.9y,no,yes,no,telephone,may,mon,3,999,0,nonexistent,1.1,93994,-36.4,4857,5191,1
224,37,admin.,single,high.school,no,yes,yes,telephone,may,mon,2,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
225,60,blue-collar,married,unknown,unknown,yes,no,telephone,may,mon,2,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
226,36,services,married,high.school,no,no,no,telephone,may,mon,2,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
227,31,admin.,married,high.school,no,yes,yes,telephone,may,mon,2,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
228,53,technician,divorced,professional.course,unknown,no,yes,telephone,may,mon,2,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
229,45,blue-collar,married,basic.4y,no,yes,no,telephone,may,mon,2,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
230,37,technician,single,professional.course,no,yes,no,telephone,may,mon,2,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
231,47,self-employed,married,professional.course,no,no,no,telephone,may,mon,2,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
232,49,blue-collar,divorced,high.school,no,no,yes,telephone,may,mon,2,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
233,36,admin.,married,university.degree,no,yes,no,telephone,may,mon,2,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
234,35,services,divorced,high.school,no,no,no,telephone,may,mon,3,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
235,38,unknown,married,unknown,unknown,no,no,telephone,may,mon,4,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
236,59,retired,married,professional.course,unknown,no,no,telephone,may,mon,2,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
237,42,admin.,married,high.school,no,yes,no,telephone,may,mon,2,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
238,40,admin.,married,basic.6y,unknown,yes,no,telephone,may,mon,2,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
239,46,blue-collar,married,unknown,unknown,no,no,telephone,may,mon,2,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
240,57,housemaid,divorced,basic.4y,no,yes,yes,telephone,may,mon,2,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
241,42,admin.,married,university.degree,no,yes,no,telephone,may,mon,3,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
242,41,blue-collar,married,basic.4y,no,yes,no,telephone,may,mon,2,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
243,54,management,divorced,university.degree,no,yes,no,telephone,may,mon,3,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
244,27,admin.,single,university.degree,no,no,no,telephone,may,mon,2,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
245,58,blue-collar,married,professional.course,unknown,yes,no,telephone,may,mon,2,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
246,40,management,married,university.degree,unknown,yes,no,telephone,may,mon,2,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
247,34,admin.,single,basic.9y,unknown,no,no,telephone,may,mon,2,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
248,56,retired,married,basic.6y,no,no,no,telephone,may,mon,2,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
249,43,services,married,high.school,no,yes,no,telephone,may,mon,2,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
250,54,management,single,basic.9y,no,yes,no,telephone,may,mon,3,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
251,53,admin.,single,basic.6y,no,yes,yes,telephone,may,mon,2,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
252,42,technician,single,unknown,no,no,no,telephone,may,mon,2,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
253,40,services,married,basic.6y,unknown,no,no,telephone,may,mon,3,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
254,54,technician,married,professional.course,no,yes,yes,telephone,may,mon,2,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
255,40,housemaid,single,professional.course,no,no,no,telephone,may,mon,4,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
256,33,admin.,married,high.school,no,no,no,telephone,may,mon,3,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
257,35,blue-collar,married,basic.9y,unknown,no,no,telephone,may,mon,2,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
258,29,services,single,high.school,no,yes,no,telephone,may,mon,2,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
259,36,blue-collar,married,basic.9y,no,yes,no,telephone,may,mon,2,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
260,35,management,married,high.school,no,yes,no,telephone,may,mon,5,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
261,50,self-employed,single,university.degree,no,no,yes,telephone,may,mon,5,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
262,46,services,married,high.school,unknown,yes,no,telephone,may,mon,3,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
263,49,entrepreneur,married,high.school,no,yes,no,telephone,may,mon,4,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
264,42,technician,single,professional.course,unknown,yes,no,telephone,may,mon,2,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
265,36,blue-collar,single,high.school,no,yes,yes,telephone,may,mon,3,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
266,57,management,married,professional.course,unknown,yes,no,telephone,may,mon,3,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
267,32,services,single,high.school,no,yes,no,telephone,may,mon,3,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
268,57,unknown,married,unknown,unknown,yes,no,telephone,may,mon,2,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
269,58,blue-collar,divorced,basic.4y,no,yes,no,telephone,may,mon,2,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
270,52,technician,married,high.school,no,yes,no,telephone,may,mon,2,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
271,50,services,divorced,professional.course,no,no,no,telephone,may,mon,2,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
272,41,blue-collar,single,basic.9y,unknown,yes,no,telephone,may,mon,4,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
273,33,entrepreneur,married,university.degree,no,yes,no,telephone,may,mon,3,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
274,57,blue-collar,married,basic.4y,no,no,no,telephone,may,mon,2,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
275,55,technician,married,professional.course,no,no,no,telephone,may,mon,2,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
276,38,management,married,university.degree,no,no,no,telephone,may,mon,2,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
277,38,services,married,high.school,no,yes,no,telephone,may,mon,3,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
278,43,unemployed,single,university.degree,no,no,no,telephone,may,mon,4,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
279,32,blue-collar,married,basic.9y,no,no,no,telephone,may,mon,2,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
280,33,services,married,basic.4y,no,no,no,telephone,may,mon,3,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
281,40,unemployed,divorced,high.school,unknown,no,no,telephone,may,tue,3,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
282,57,management,married,university.degree,no,yes,no,telephone,may,tue,2,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
283,45,technician,married,high.school,no,yes,no,telephone,may,tue,3,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
284,42,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,tue,3,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
285,46,admin.,married,university.degree,no,yes,no,telephone,may,tue,1,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
286,41,self-employed,married,high.school,no,yes,no,telephone,may,tue,1,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
287,49,blue-collar,married,basic.9y,unknown,yes,no,telephone,may,tue,1,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
288,37,blue-collar,married,basic.9y,no,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
289,37,blue-collar,married,basic.9y,no,no,yes,telephone,may,tue,1,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
290,46,admin.,single,high.school,no,yes,no,telephone,may,tue,1,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
291,22,blue-collar,single,basic.9y,no,yes,no,telephone,may,tue,1,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
292,43,services,married,high.school,no,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
293,49,blue-collar,married,unknown,no,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
294,41,technician,married,basic.6y,no,yes,no,telephone,may,tue,1,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
295,33,admin.,married,basic.9y,no,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
296,30,blue-collar,single,unknown,no,no,no,telephone,may,tue,2,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
297,33,admin.,married,basic.9y,no,yes,no,telephone,may,tue,1,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
298,34,management,single,university.degree,no,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
299,30,student,single,unknown,unknown,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
300,59,management,married,basic.4y,unknown,unknown,unknown,telephone,may,tue,1,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
301,41,self-employed,married,university.degree,no,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
302,48,housemaid,married,basic.6y,unknown,yes,yes,telephone,may,tue,4,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
303,28,unknown,single,unknown,unknown,yes,yes,telephone,may,tue,1,999,0,nonexistent,1.1,93994,-36.4,4857,5191,1
304,44,services,married,high.school,no,yes,no,telephone,may,tue,1,999,0,nonexistent,1.1,93994,-36.4,4857,5191,1
305,59,retired,unknown,university.degree,unknown,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
306,50,management,married,high.school,unknown,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
307,35,admin.,married,university.degree,no,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
308,42,admin.,married,high.school,no,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
309,45,admin.,married,basic.9y,no,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
310,36,technician,married,professional.course,no,no,no,telephone,may,tue,2,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
311,56,services,married,high.school,unknown,no,no,telephone,may,tue,3,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
312,52,services,single,high.school,no,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
313,48,services,married,high.school,unknown,unknown,unknown,telephone,may,tue,1,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
314,31,blue-collar,married,high.school,unknown,yes,no,telephone,may,tue,1,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
315,43,unemployed,married,university.degree,unknown,yes,no,telephone,may,tue,1,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
316,36,blue-collar,married,basic.4y,unknown,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
317,42,entrepreneur,married,university.degree,no,yes,no,telephone,may,tue,1,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
318,52,services,divorced,basic.6y,no,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
319,39,admin.,married,high.school,no,yes,no,telephone,may,tue,2,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
320,36,services,married,high.school,no,no,yes,telephone,may,tue,2,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
321,42,blue-collar,married,basic.9y,unknown,yes,no,telephone,may,tue,1,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
322,41,admin.,married,high.school,no,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
323,55,technician,married,basic.4y,no,no,yes,telephone,may,tue,1,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
324,30,blue-collar,married,basic.9y,no,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
325,57,retired,unknown,basic.4y,no,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
326,45,entrepreneur,married,basic.4y,unknown,yes,no,telephone,may,tue,1,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
327,51,blue-collar,married,basic.4y,unknown,yes,yes,telephone,may,tue,2,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
328,47,admin.,married,high.school,unknown,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
329,27,services,married,high.school,no,yes,no,telephone,may,tue,1,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
330,57,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,tue,1,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
331,49,blue-collar,married,basic.4y,unknown,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
332,39,management,married,university.degree,unknown,no,no,telephone,may,tue,3,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
333,38,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,tue,1,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
334,49,blue-collar,married,basic.9y,no,no,no,telephone,may,tue,2,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
335,58,management,married,basic.6y,no,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
336,43,technician,married,professional.course,no,yes,no,telephone,may,tue,1,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
337,50,unknown,married,unknown,unknown,yes,no,telephone,may,tue,3,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
338,31,services,married,high.school,unknown,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
339,43,self-employed,divorced,university.degree,no,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
340,30,self-employed,single,university.degree,no,yes,no,telephone,may,tue,1,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
341,27,services,single,professional.course,no,yes,yes,telephone,may,tue,1,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
342,51,services,married,unknown,unknown,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
343,37,technician,married,professional.course,no,yes,no,telephone,may,tue,2,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
344,46,housemaid,married,basic.9y,no,yes,no,telephone,may,tue,1,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
345,35,blue-collar,married,professional.course,no,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
346,47,admin.,divorced,university.degree,no,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
347,46,management,married,unknown,no,yes,no,telephone,may,tue,1,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
348,40,technician,married,professional.course,unknown,no,yes,telephone,may,tue,1,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
349,26,housemaid,married,university.degree,no,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
350,32,blue-collar,divorced,basic.9y,unknown,no,no,telephone,may,tue,2,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
351,45,management,married,university.degree,no,yes,no,telephone,may,tue,1,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
352,34,admin.,married,basic.9y,no,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
353,57,technician,married,basic.4y,unknown,no,yes,telephone,may,tue,1,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
354,57,technician,married,basic.4y,unknown,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
355,38,blue-collar,married,basic.4y,no,no,yes,telephone,may,tue,1,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
356,57,technician,married,basic.4y,unknown,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
357,28,student,single,basic.9y,unknown,yes,no,telephone,may,tue,1,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
358,60,management,married,university.degree,no,no,no,telephone,may,tue,2,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
359,48,admin.,married,university.degree,no,yes,no,telephone,may,tue,1,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
360,47,technician,married,professional.course,no,yes,no,telephone,may,tue,1,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
361,40,admin.,married,high.school,no,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
362,51,management,married,professional.course,unknown,yes,no,telephone,may,tue,2,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
363,48,unemployed,single,basic.4y,no,yes,no,telephone,may,tue,1,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
364,54,housemaid,married,basic.4y,no,no,no,telephone,may,tue,2,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
365,40,blue-collar,married,basic.6y,no,no,yes,telephone,may,tue,1,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
366,42,technician,divorced,high.school,no,no,no,telephone,may,tue,4,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
367,52,self-employed,married,university.degree,no,yes,no,telephone,may,tue,1,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
368,31,blue-collar,single,basic.9y,no,yes,no,telephone,may,tue,1,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
369,32,services,married,high.school,no,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
370,44,admin.,married,high.school,no,yes,yes,telephone,may,tue,1,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
371,39,management,married,basic.6y,unknown,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
372,57,management,married,professional.course,unknown,yes,no,telephone,may,tue,3,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
373,52,admin.,married,basic.4y,no,yes,no,telephone,may,tue,1,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
374,42,management,married,university.degree,no,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93994,-36.4,4857,5191,1
375,42,technician,single,professional.course,unknown,unknown,unknown,telephone,may,tue,1,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
376,31,admin.,divorced,high.school,no,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
377,57,blue-collar,divorced,basic.4y,no,no,no,telephone,may,tue,2,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
378,44,blue-collar,married,basic.9y,unknown,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
379,59,unknown,married,unknown,unknown,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
380,57,retired,married,university.degree,no,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
381,41,management,married,unknown,unknown,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
382,38,services,married,high.school,no,yes,no,telephone,may,tue,1,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
383,42,retired,married,basic.4y,no,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
384,49,unknown,married,unknown,unknown,yes,no,telephone,may,tue,1,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
385,54,management,married,basic.6y,unknown,yes,yes,telephone,may,tue,1,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
386,36,admin.,married,university.degree,no,unknown,unknown,telephone,may,tue,2,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
387,32,admin.,single,university.degree,unknown,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
388,35,technician,married,professional.course,no,yes,no,telephone,may,tue,1,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
389,56,technician,married,unknown,no,yes,no,telephone,may,tue,2,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
390,34,technician,married,university.degree,no,yes,no,telephone,may,tue,2,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
391,41,unemployed,married,basic.9y,unknown,no,no,telephone,may,tue,2,999,0,nonexistent,1.1,93994,-36.4,4857,5191,0
